order_id,customer_id,order_date,status,region_code
ORD000385,,2025-11-28 22:09:05,SHIPPED,CENTRAL
ORD000386,CUST00220,2026-01-20 20:02:00,RETURNED,EAST
ORD000387,CUST00369,2026-04-09 16:17:34,RETURNED,NORTH
ORD000388,CUST00744,2025-02-05 10:21:27,DELIVERED,CENTRAL
ORD000389,CUST00139,2025-11-06 00:14:20,SHIPPED,SOUTH
ORD000390,CUST00220,2025-11-19 00:47:24,DELIVERED,EAST
ORD000391,CUST00942,2026-07-21 18:36:53,DELIVERED,CENTRAL
ORD000392,CUST00159,2025-04-07 01:22:26,DELIVERED,SOUTH
ORD000393,CUST00142,2025-09-29 13:21:54,CANCELLED,SOUTH
ORD000394,CUST00239,2025-09-20 10:56:01,PLACED,WEST
ORD000395,CUST00583,2025-08-11 02:48:38,DELIVERED,WEST
ORD000396,CUST00178,2026-05-15 20:58:47,CANCELLED,NORTH
ORD000397,CUST00610,2025-11-04 01:21:38,DELIVERED,CENTRAL
ORD000398,CUST00391,2025-03-22 02:02:09,RETURNED,EAST
ORD000399,CUST00357,2026-03-21 15:09:54,RETURNED,NORTH
ORD000400,CUST00891,2025-08-21 23:46:01,CANCELLED,NORTH
ORD000401,CUST00650,2026-01-27 01:58:14,SHIPPED,NORTH
ORD000402,CUST00327,2026-07-07 20:34:04,PLACED,CENTRAL
ORD000403,CUST00715,2025-08-15 05:34:39,PLACED,WEST
ORD000404,CUST00995,2026-04-02 21:40:05,DELIVERED,NORTH
ORD000405,CUST00228,19-03-2026,DELIVERED,SOUTH
ORD000406,CUST00136,2025-12-11 03:00:19,DELIVERED,NORTH
ORD000407,CUST00562,2026-02-13 09:33:33,PLACED,CENTRAL
ORD000408,CUST00445,2025-05-14 04:54:37,DELIVERED,SOUTH
ORD000409,CUST00500,2026-02-09 23:44:51,DELIVERED,CENTRAL
ORD000410,CUST00631,2026-06-21 08:57:55,SHIPPED,EAST
ORD000411,CUST00796,2026-03-17 11:46:30,DELIVERED,CENTRAL
ORD000412,CUST00092,2025-04-26 15:03:29,DELIVERED,EAST
ORD000413,CUST00196,2025-11-25 12:32:37,DELIVERED,NORTH
ORD000414,CUST00789,2025-11-09 06:09:44,RETURNED,CENTRAL
ORD000415,CUST00842,2026-03-29 22:41:21,PLACED,NORTH
ORD000416,CUST00947,2025-08-28 07:16:13,DELIVERED,SOUTH
ORD000417,CUST00776,2025-03-29 04:05:28,DELIVERED,SOUTH
ORD000418,CUST00972,2025-06-01 10:28:27,PLACED,NORTH
ORD000419,CUST00313,2026-04-06 17:09:19,PLACED,SOUTH
ORD000420,CUST00758,2026-07-05 07:42:50,SHIPPED,CENTRAL
ORD000421,CUST00769,2025-09-22 19:58:52,DELIVERED,SOUTH
ORD000422,CUST00712,2025-01-19 13:42:42,DELIVERED,CENTRAL
ORD000423,CUST00045,2025-09-19 06:12:04,PLACED,SOUTH
ORD000424,CUST00809,2025-10-05 01:55:57,DELIVERED,NORTH
ORD000425,CUST00069,2026-02-02 09:52:41,DELIVERED,EAST
ORD000426,CUST00886,2025-04-21 00:41:40,SHIPPED,WEST
ORD000427,CUST00237,2026-01-25 18:30:55,RETURNED,NORTH
ORD000428,CUST00926,2025-11-20 17:38:45,CANCELLED,CENTRAL
ORD000429,CUST00091,2025-07-10 07:14:26,DELIVERED,WEST
ORD000430,CUST00575,2025-01-23 01:26:50,SHIPPED,CENTRAL
ORD000431,CUST00313,2025-12-08 17:50:16,DELIVERED,SOUTH
ORD000432,CUST00019,2025-12-22 12:48:45,DELIVERED,EAST
ORD000433,,2026-05-29 10:02:39,CANCELLED,EAST
ORD000434,CUST00900,2026-02-01 01:04:22,RETURNED,EAST
ORD000435,CUST00231,2025-06-05 12:26:38,CANCELLED,SOUTH
ORD000436,CUST00090,2026-01-27 18:57:31,RETURNED,CENTRAL
ORD000437,CUST00894,2025-08-21 15:11:40,SHIPPED,SOUTH
ORD000438,CUST00437,2025-11-16 22:02:26,SHIPPED,CENTRAL
ORD000439,CUST00135,2025-07-31 23:45:20,PLACED,CENTRAL
ORD000440,CUST00701,2025-07-27 05:01:42,SHIPPED,CENTRAL
ORD000441,CUST00932,2025-05-19 15:39:29,RETURNED,SOUTH
ORD000442,CUST00672,2025-06-11 11:33:34,PLACED,CENTRAL
ORD000443,CUST00972,2025-05-02 06:42:14,SHIPPED,SOUTH
ORD000444,CUST00745,2025-01-31 11:36:11,CANCELLED,WEST
ORD000445,CUST00985,2026-02-26 11:02:40,DELIVERED,EAST
ORD000446,CUST00156,2025-07-12 03:53:14,PLACED,NORTH
ORD000447,CUST00781,2025-10-01 22:02:57,DELIVERED,SOUTH
ORD000448,CUST00611,2025-08-26 08:24:26,DELIVERED,EAST
ORD000449,CUST00082,2026-05-04 04:52:55,DELIVERED,CENTRAL
ORD000450,CUST00481,2026-01-18 06:41:54,CANCELLED,WEST
ORD000451,CUST00486,2025-05-21 05:57:47,SHIPPED,NORTH
ORD000452,CUST00419,2025-01-16 09:49:30,RETURNED,SOUTH
ORD000453,CUST00761,2025-07-27 07:26:52,PLACED,WEST
ORD000454,CUST00888,2026-05-17 11:49:44,CANCELLED,SOUTH
ORD000455,,2026-02-19 01:31:22,DELIVERED,WEST
ORD000456,CUST00738,2025-11-17 14:21:02,DELIVERED,CENTRAL
ORD000457,CUST00609,2026-07-04 19:07:23,DELIVERED,NORTH
ORD000458,CUST00534,2025-04-22 16:26:33,DELIVERED,NORTH
ORD000459,CUST00899,2025-09-09 18:53:07,DELIVERED,NORTH
ORD000460,CUST00572,2026-02-01 18:47:29,DELIVERED,NORTH
ORD000461,CUST00195,2025-10-26 16:00:13,DELIVERED,EAST
ORD000462,CUST00793,2025-10-20 16:47:49,SHIPPED,EAST
ORD000463,CUST00628,2025-02-25 18:49:20,RETURNED,WEST
ORD000464,CUST00850,2026-04-08 03:17:34,DELIVERED,NORTH
ORD000465,CUST00185,2026-07-14 04:55:34,DELIVERED,EAST
ORD000466,CUST00462,2025-01-26 06:30:45,DELIVERED,SOUTH
ORD000467,CUST00904,2026-04-11 03:17:00,SHIPPED,SOUTH
ORD000468,CUST00736,2025-05-07 03:19:12,PLACED,WEST
ORD000469,CUST00650,2026-01-07 03:06:21,DELIVERED,WEST
ORD000470,CUST00745,2026-06-08 22:17:05,RETURNED,WEST
ORD000471,CUST00564,2026-01-25 01:35:54,DELIVERED,EAST
ORD000472,,2025-06-03 05:54:09,CANCELLED,SOUTH
ORD000473,CUST00788,2025-02-22 15:16:35,SHIPPED,WEST
ORD000474,CUST00296,2025-07-05 04:16:48,CANCELLED,SOUTH
ORD000475,CUST00004,2025-09-17 00:26:40,DELIVERED,WEST
ORD000476,CUST00557,2025-01-06 22:08:09,CANCELLED,SOUTH
ORD000477,CUST00223,2026-05-03 16:31:12,DELIVERED,NORTH
ORD000478,CUST00616,2025-01-07 08:54:35,CANCELLED,EAST
ORD000479,CUST00635,2026-07-25 07:33:35,PLACED,SOUTH
ORD000480,CUST00057,2025-12-24 01:20:13,PLACED,NORTH
ORD000481,CUST00684,2025-11-02 12:03:19,RETURNED,NORTH
ORD000482,,2026-03-03 06:29:23,SHIPPED,EAST
ORD000483,CUST00626,2026-07-30 06:27:34,RETURNED,CENTRAL
ORD000484,CUST00369,2025-02-06 03:23:26,DELIVERED,EAST
ORD000485,CUST00378,2026-01-24 02:27:49,DELIVERED,CENTRAL
ORD000486,CUST00067,2025-10-27 17:08:30,PLACED,EAST
ORD000487,CUST00338,2026-06-24 15:03:52,DELIVERED,SOUTH
ORD000488,CUST00627,2025-03-01 03:58:46,DELIVERED,CENTRAL
ORD000489,CUST00090,2026-05-11 22:01:09,RETURNED,EAST
ORD000490,CUST00438,2025-11-21 09:27:14,DELIVERED,CENTRAL
ORD000491,CUST00363,2025-05-13 22:21:56,DELIVERED,CENTRAL
ORD000492,CUST00747,2026-05-25 17:55:53,CANCELLED,CENTRAL
ORD000493,CUST00239,2025-10-25 07:02:49,PLACED,NORTH
ORD000494,CUST00477,2025-05-01 07:32:55,DELIVERED,WEST
ORD000495,CUST00424,2025-02-16 12:09:10,SHIPPED,SOUTH
ORD000496,CUST00012,2025-07-26 10:15:13,SHIPPED,NORTH
ORD000497,CUST00316,2025-11-04 18:26:52,DELIVERED,NORTH
ORD000498,CUST00117,2025-12-08 12:25:42,DELIVERED,CENTRAL
ORD000499,CUST00631,2025-01-30 06:23:40,SHIPPED,EAST
ORD000500,CUST00945,06-05-2026,DELIVERED,SOUTH
ORD000501,CUST00494,2025-06-09 22:50:08,DELIVERED,CENTRAL
ORD000502,CUST00918,2025-12-10 16:50:16,DELIVERED,WEST
ORD000503,CUST00951,2025-02-27 18:58:18,SHIPPED,EAST
ORD000504,CUST00569,2026-07-03 00:40:53,SHIPPED,EAST
ORD000505,CUST00819,2025-12-29 02:24:38,RETURNED,EAST
ORD000506,CUST00861,2025-02-01 12:20:53,RETURNED,CENTRAL
ORD000507,CUST00863,2025-06-19 20:47:19,DELIVERED,SOUTH
ORD000508,CUST00610,2025-04-30 11:13:27,DELIVERED,EAST
ORD000509,CUST00727,2025-02-02 09:53:05,DELIVERED,WEST
ORD000510,CUST00899,01-09-2025,DELIVERED,EAST
ORD000511,CUST00222,2026-06-22 11:00:25,SHIPPED,EAST
ORD000512,CUST00804,2025-02-08 07:21:29,RETURNED,WEST
ORD000513,CUST00519,2025-01-26 17:34:23,RETURNED,SOUTH
ORD000514,CUST00195,2025-12-15 17:36:09,DELIVERED,CENTRAL
ORD000515,CUST00318,2025-12-02 05:13:01,DELIVERED,NORTH
ORD000516,CUST00842,2026-06-13 04:49:55,SHIPPED,NORTH
ORD000517,CUST00471,01-02-2026,PLACED,EAST
ORD000518,CUST00955,2025-02-15 21:38:14,CANCELLED,EAST
ORD000519,CUST00479,2025-02-17 03:45:13,DELIVERED,EAST
ORD000520,CUST00024,2025-11-16 23:15:35,CANCELLED,EAST
ORD000521,CUST00206,2025-07-17 10:26:00,SHIPPED,EAST
ORD000522,CUST00792,2026-03-28 04:17:00,SHIPPED,SOUTH
ORD000523,CUST00281,2025-04-28 00:33:19,RETURNED,CENTRAL
ORD000524,CUST00527,2025-04-15 07:31:16,DELIVERED,CENTRAL
ORD000525,CUST00327,2025-10-05 05:09:14,RETURNED,EAST
ORD000526,CUST00588,2025-09-08 06:14:09,PLACED,CENTRAL
ORD000527,CUST00914,2025-12-13 19:40:54,DELIVERED,SOUTH
ORD000528,CUST00030,2026-04-28 01:50:13,PLACED,NORTH
ORD000529,CUST00089,13-03-2026,SHIPPED,CENTRAL
ORD000530,,2026-04-02 22:26:21,DELIVERED,EAST
ORD000531,CUST00838,2025-07-22 19:25:24,PLACED,WEST
ORD000532,CUST00582,2025-05-15 03:22:58,CANCELLED,WEST
ORD000533,CUST00100,2026-04-12 11:18:03,DELIVERED,WEST
ORD000534,CUST00482,2025-08-26 08:08:53,PLACED,CENTRAL
ORD000535,,2026-01-08 14:16:30,SHIPPED,EAST
ORD000536,CUST00808,2025-11-29 16:30:12,DELIVERED,NORTH
ORD000537,CUST00487,2025-04-26 12:47:44,DELIVERED,SOUTH
ORD000538,CUST00290,2025-12-23 22:00:25,DELIVERED,CENTRAL
ORD000539,CUST00106,2026-02-20 03:53:42,SHIPPED,NORTH
ORD000540,CUST00812,2025-11-06 19:23:48,DELIVERED,CENTRAL
ORD000541,CUST00424,2025-09-02 22:36:19,SHIPPED,SOUTH
ORD000542,CUST00998,2026-05-09 13:58:27,PLACED,SOUTH
ORD000543,CUST00834,2026-03-18 15:51:02,DELIVERED,EAST
ORD000544,CUST00558,2025-08-30 06:18:06,DELIVERED,NORTH
ORD000545,CUST00758,2026-05-14 04:09:44,DELIVERED,WEST
ORD000546,CUST00334,2026-07-23 03:33:19,CANCELLED,SOUTH
ORD000547,CUST00316,2026-02-20 02:32:03,DELIVERED,CENTRAL
ORD000548,CUST00790,24-01-2026,DELIVERED,NORTH
ORD000549,CUST00093,2025-08-11 05:03:28,CANCELLED,NORTH
ORD000550,CUST00776,2025-05-31 05:25:58,DELIVERED,EAST
ORD000551,CUST00400,2026-04-03 07:07:26,SHIPPED,EAST
ORD000552,CUST00307,2025-11-08 15:49:40,DELIVERED,EAST
ORD000553,CUST00092,2025-01-09 22:15:49,RETURNED,WEST
ORD000554,CUST00868,2025-05-11 10:42:39,PLACED,CENTRAL
ORD000555,CUST00992,2025-02-24 00:01:50,DELIVERED,EAST
ORD000556,CUST00113,2025-10-16 01:08:07,SHIPPED,CENTRAL
ORD000557,CUST00404,2025-11-22 13:56:13,DELIVERED,WEST
ORD000558,CUST00559,2025-08-05 06:18:49,DELIVERED,SOUTH
ORD000559,CUST00569,2026-01-29 13:07:03,CANCELLED,SOUTH
ORD000560,CUST00296,2025-05-09 04:53:20,PLACED,NORTH
ORD000561,CUST00148,2026-05-14 23:57:15,DELIVERED,SOUTH
ORD000562,CUST00087,2025-05-21 23:23:00,CANCELLED,WEST
ORD000563,CUST00916,12-03-2026,SHIPPED,CENTRAL
ORD000564,CUST00435,2026-07-20 16:23:08,DELIVERED,SOUTH
ORD000565,CUST00191,2026-03-11 22:00:42,PLACED,WEST
ORD000566,CUST00868,2025-08-31 18:16:02,SHIPPED,CENTRAL
ORD000567,CUST00591,2026-01-11 01:13:05,RETURNED,CENTRAL
ORD000568,CUST00495,2026-01-13 04:07:12,DELIVERED,NORTH
ORD000569,CUST00146,2026-06-24 10:10:24,DELIVERED,NORTH
ORD000570,CUST00536,2025-04-01 08:55:42,DELIVERED,NORTH
ORD000571,CUST00701,2026-07-07 21:06:13,SHIPPED,NORTH
ORD000572,CUST00926,2025-12-18 19:28:47,DELIVERED,WEST
ORD000573,CUST00465,2026-06-09 17:05:03,DELIVERED,EAST
ORD000574,CUST00432,2025-12-28 10:43:36,SHIPPED,NORTH
ORD000575,CUST00712,2025-11-08 20:31:26,SHIPPED,WEST
ORD000576,CUST00593,2025-06-23 20:51:25,PLACED,EAST
ORD000577,CUST00829,28-01-2025,DELIVERED,SOUTH
ORD000578,CUST00518,2025-03-20 10:06:58,SHIPPED,CENTRAL
ORD000579,CUST00288,2025-10-09 09:21:19,PLACED,NORTH
ORD000580,CUST00619,2025-06-28 21:32:44,DELIVERED,WEST
ORD000581,CUST00379,2025-06-29 09:30:42,DELIVERED,SOUTH
ORD000582,CUST00497,2025-07-05 19:12:05,CANCELLED,EAST
ORD000583,CUST00087,2025-05-29 21:40:59,RETURNED,SOUTH
ORD000584,,2026-05-23 15:02:05,DELIVERED,SOUTH
ORD000585,CUST00677,2026-03-27 23:12:48,SHIPPED,CENTRAL
ORD000586,CUST00752,2025-12-20 01:58:40,DELIVERED,NORTH
ORD000587,CUST00054,2025-06-21 16:53:39,DELIVERED,EAST
ORD000588,CUST00488,2026-06-30 08:30:26,DELIVERED,WEST
ORD000589,CUST00486,2025-09-26 05:17:05,DELIVERED,WEST
ORD000590,CUST00013,2025-10-23 16:20:27,DELIVERED,EAST
ORD000591,CUST00985,2026-06-27 01:29:36,PLACED,CENTRAL
ORD000592,CUST00653,2025-12-29 15:43:15,DELIVERED,EAST
ORD000593,CUST00344,2025-10-04 09:43:27,CANCELLED,EAST
ORD000594,CUST00671,2026-02-05 16:47:18,DELIVERED,SOUTH
ORD000595,CUST00752,2025-07-19 18:55:51,SHIPPED,SOUTH
ORD000596,CUST00321,2026-07-15 00:23:06,DELIVERED,NORTH
ORD000597,CUST00013,2026-02-26 03:33:25,DELIVERED,WEST
ORD000598,CUST00360,2025-08-13 10:18:52,SHIPPED,NORTH
ORD000599,CUST00025,2025-04-05 02:04:15,RETURNED,SOUTH
ORD000600,CUST00974,2025-05-05 04:22:05,PLACED,CENTRAL
ORD000601,CUST00134,20-01-2026,DELIVERED,CENTRAL
ORD000602,CUST00823,2025-07-09 04:02:08,DELIVERED,EAST
ORD000603,CUST00302,2026-04-24 02:45:24,DELIVERED,EAST
ORD000604,CUST00788,2026-03-14 11:46:29,SHIPPED,NORTH
ORD000605,CUST00284,2025-03-05 13:56:14,DELIVERED,NORTH
ORD000606,CUST00265,2025-09-29 06:28:41,DELIVERED,WEST
ORD000607,CUST00951,25-07-2025,DELIVERED,WEST
ORD000608,CUST00112,2025-05-28 19:41:01,DELIVERED,SOUTH
ORD000609,CUST00629,2025-04-19 16:04:38,DELIVERED,NORTH
ORD000610,CUST00036,16-03-2025,DELIVERED,EAST
ORD000611,CUST00796,2026-04-02 00:40:59,CANCELLED,SOUTH
ORD000612,CUST00669,2025-01-01 01:22:39,DELIVERED,EAST
ORD000613,CUST00156,2025-12-04 14:14:52,DELIVERED,CENTRAL
ORD000614,CUST00725,2026-05-18 17:24:30,DELIVERED,NORTH
ORD000615,CUST00554,2025-08-20 00:07:13,DELIVERED,WEST
ORD000616,CUST00125,2026-07-03 13:04:04,SHIPPED,EAST
ORD000617,CUST00411,2025-02-26 23:01:13,RETURNED,NORTH
ORD000618,CUST00375,2026-07-02 12:22:52,PLACED,WEST
ORD000619,,2025-10-24 23:35:07,SHIPPED,CENTRAL
ORD000620,CUST00041,2026-01-29 06:57:15,SHIPPED,WEST
ORD000621,,2025-04-20 22:57:36,DELIVERED,WEST
ORD000622,CUST00087,2026-03-25 06:53:53,PLACED,SOUTH
ORD000623,CUST00026,2025-09-02 17:48:44,DELIVERED,CENTRAL
ORD000624,CUST00659,2025-11-12 18:11:34,DELIVERED,WEST
ORD000625,CUST00990,2025-01-17 01:20:55,SHIPPED,EAST
ORD000626,CUST00807,2025-02-13 14:45:50,PLACED,CENTRAL
ORD000627,CUST00470,2026-07-04 05:25:23,DELIVERED,SOUTH
ORD000628,CUST00948,2025-03-15 01:20:33,DELIVERED,WEST
ORD000629,CUST00670,2025-01-20 17:09:23,RETURNED,CENTRAL
ORD000630,CUST00047,2025-09-06 23:37:17,PLACED,SOUTH
ORD000631,CUST00648,2025-02-21 11:11:23,CANCELLED,NORTH
ORD000632,CUST00468,2025-06-24 21:31:09,PLACED,NORTH
ORD000633,CUST00117,2026-05-25 21:39:44,DELIVERED,SOUTH
ORD000634,CUST00065,2025-07-27 15:31:04,SHIPPED,WEST
ORD000635,CUST00333,2025-05-04 20:58:13,DELIVERED,EAST
ORD000636,CUST00857,2025-08-07 01:39:35,DELIVERED,EAST
ORD000637,CUST00065,2025-05-04 09:58:19,PLACED,WEST
ORD000638,,2026-01-14 20:08:56,SHIPPED,SOUTH
ORD000639,CUST00948,2025-02-11 04:51:21,PLACED,CENTRAL
ORD000640,CUST00386,2025-06-11 00:34:08,CANCELLED,NORTH
ORD000641,CUST00007,2025-01-08 06:31:56,RETURNED,CENTRAL
ORD000642,CUST00909,2025-10-18 15:09:15,DELIVERED,WEST
ORD000643,CUST00709,2025-05-10 07:30:21,PLACED,EAST
ORD000644,CUST00536,2026-04-07 15:00:05,SHIPPED,SOUTH
ORD000645,CUST00626,2025-02-08 21:42:34,SHIPPED,WEST
ORD000646,CUST00627,2025-04-01 22:50:07,CANCELLED,EAST
ORD000647,CUST00357,2026-03-05 00:09:59,DELIVERED,SOUTH
ORD000648,CUST00121,2026-06-27 03:29:01,DELIVERED,CENTRAL
ORD000649,CUST00520,2025-08-13 16:54:05,DELIVERED,SOUTH
ORD000650,CUST00284,2025-02-24 07:03:11,PLACED,SOUTH
ORD000651,CUST00702,2026-05-01 18:06:50,SHIPPED,NORTH
ORD000652,CUST00056,2026-01-08 10:22:43,SHIPPED,EAST
ORD000653,CUST00343,2026-04-10 01:34:37,PLACED,NORTH
ORD000654,,2026-07-05 06:24:13,SHIPPED,NORTH
ORD000655,CUST00497,2026-06-12 04:13:32,PLACED,SOUTH
ORD000656,CUST00739,2026-04-01 21:34:47,DELIVERED,WEST
ORD000657,CUST00204,2025-11-30 08:22:34,DELIVERED,EAST
ORD000658,CUST00234,2025-04-11 08:37:59,DELIVERED,SOUTH
ORD000659,CUST00385,2025-08-14 02:40:37,DELIVERED,WEST
ORD000660,CUST00056,2026-03-23 05:16:37,SHIPPED,CENTRAL
ORD000661,CUST00466,2025-07-02 14:06:08,DELIVERED,WEST
ORD000662,CUST00738,2025-07-18 23:00:40,DELIVERED,EAST
ORD000663,CUST00208,2025-12-10 04:37:53,PLACED,CENTRAL
ORD000664,CUST00062,2025-10-15 04:58:11,PLACED,WEST
ORD000665,CUST00470,05-03-2026,DELIVERED,SOUTH
ORD000666,CUST00908,2025-10-30 21:58:39,SHIPPED,CENTRAL
ORD000667,CUST00928,2025-06-24 21:02:55,RETURNED,SOUTH
ORD000668,CUST00089,2026-02-26 18:59:49,DELIVERED,SOUTH
ORD000669,CUST00606,30-04-2026,SHIPPED,WEST
ORD000670,CUST00754,2025-09-10 09:01:23,SHIPPED,CENTRAL
ORD000671,CUST00228,2025-06-02 20:53:16,CANCELLED,WEST
ORD000672,CUST00046,2025-02-11 17:08:09,DELIVERED,CENTRAL
ORD000673,CUST00035,2026-03-12 19:20:15,DELIVERED,NORTH
ORD000674,CUST00464,2026-05-23 08:45:24,PLACED,NORTH
ORD000675,CUST00710,2026-02-21 07:56:14,PLACED,EAST
ORD000676,CUST00245,2025-04-03 00:34:47,DELIVERED,EAST
ORD000677,CUST00166,2026-04-16 20:46:00,DELIVERED,NORTH
ORD000678,CUST01000,2026-04-11 16:53:06,DELIVERED,WEST
ORD000679,CUST00190,2026-01-15 22:49:17,DELIVERED,NORTH
ORD000680,CUST00882,2025-03-14 14:00:46,CANCELLED,EAST
ORD000681,CUST00544,2025-02-03 10:47:54,DELIVERED,EAST
ORD000682,CUST00715,2026-07-10 20:56:36,DELIVERED,NORTH
ORD000683,CUST00636,2025-12-10 01:59:44,DELIVERED,EAST
ORD000684,CUST00910,2025-02-22 04:02:24,DELIVERED,WEST
ORD000685,CUST00634,2025-02-11 13:18:36,DELIVERED,CENTRAL
ORD000686,CUST00722,2025-03-10 20:24:59,DELIVERED,SOUTH
ORD000687,,2025-12-09 08:41:18,DELIVERED,WEST
ORD000688,CUST00756,2025-08-03 08:12:28,SHIPPED,EAST
ORD000689,CUST00516,2026-03-10 10:05:25,PLACED,EAST
ORD000690,CUST00354,2026-04-09 17:42:10,DELIVERED,NORTH
ORD000691,CUST00482,29-06-2026,CANCELLED,WEST
ORD000692,CUST00636,12-01-2026,SHIPPED,WEST
ORD000693,CUST00090,2025-03-24 14:13:27,CANCELLED,EAST
ORD000694,CUST00982,2025-03-20 03:58:54,SHIPPED,NORTH
ORD000695,CUST00714,2025-06-01 18:04:14,SHIPPED,SOUTH
ORD000696,,2025-01-24 10:40:26,DELIVERED,CENTRAL
ORD000697,,2025-05-16 17:15:15,SHIPPED,WEST
ORD000698,CUST00756,2025-01-22 10:36:49,SHIPPED,NORTH
ORD000699,CUST00893,2025-08-26 18:55:07,DELIVERED,WEST
ORD000700,CUST00593,2025-12-18 23:52:31,DELIVERED,EAST
ORD000701,CUST00498,2026-06-27 19:58:08,DELIVERED,EAST
ORD000702,CUST00581,2025-05-16 11:09:32,SHIPPED,EAST
ORD000703,CUST00233,2026-05-11 13:32:25,RETURNED,NORTH
ORD000704,CUST00152,2025-12-28 10:21:14,DELIVERED,SOUTH
ORD000705,CUST00634,2025-06-14 19:29:25,SHIPPED,SOUTH
ORD000706,CUST00860,2025-06-07 05:52:15,SHIPPED,NORTH
ORD000707,CUST00325,2025-05-10 16:03:08,SHIPPED,SOUTH
ORD000708,CUST00211,30-07-2026,DELIVERED,EAST
ORD000709,CUST00152,2026-01-17 16:19:36,DELIVERED,SOUTH
ORD000710,,2025-11-05 04:25:23,RETURNED,WEST
ORD000711,CUST00954,2026-05-27 05:17:35,RETURNED,EAST
ORD000712,CUST00160,2025-01-05 19:53:04,RETURNED,EAST
ORD000713,CUST00663,2025-10-30 17:15:16,CANCELLED,CENTRAL
ORD000714,CUST00683,2025-05-31 20:34:46,DELIVERED,WEST
ORD000715,CUST00347,2025-04-26 17:26:21,RETURNED,SOUTH
ORD000716,CUST00695,2026-07-19 04:15:19,SHIPPED,WEST
ORD000717,CUST00633,2025-08-14 16:14:14,DELIVERED,EAST
ORD000718,CUST00057,2025-07-19 21:14:31,DELIVERED,EAST
ORD000719,CUST00201,2025-01-24 03:02:36,DELIVERED,WEST
ORD000720,CUST00694,2025-03-31 18:38:01,DELIVERED,WEST
ORD000721,CUST00326,2026-06-08 02:02:26,RETURNED,EAST
ORD000722,CUST00408,2025-06-01 15:34:11,DELIVERED,EAST
ORD000723,CUST00013,2025-10-19 12:33:29,DELIVERED,WEST
ORD000724,CUST00896,2026-07-29 03:11:21,SHIPPED,WEST
ORD000725,CUST00760,2026-03-02 16:06:39,SHIPPED,WEST
ORD000726,CUST00747,2026-03-01 05:04:53,CANCELLED,CENTRAL
ORD000727,CUST00089,2025-05-28 07:33:54,SHIPPED,CENTRAL
ORD000728,CUST00344,2025-03-09 21:30:21,DELIVERED,NORTH
ORD000729,CUST00007,2026-02-24 23:15:29,RETURNED,WEST
ORD000730,CUST00180,2026-07-24 16:49:30,DELIVERED,SOUTH
ORD000731,CUST00205,10-07-2025,SHIPPED,WEST
ORD000732,CUST00044,06-11-2025,SHIPPED,CENTRAL
ORD000733,CUST00758,2026-04-20 08:10:28,PLACED,NORTH
ORD000734,CUST00158,2025-09-26 10:55:43,RETURNED,WEST
ORD000735,CUST00128,2025-10-22 15:11:17,SHIPPED,SOUTH
ORD000736,CUST00030,2025-05-03 10:05:35,DELIVERED,NORTH
ORD000737,CUST00614,2026-01-06 21:09:21,DELIVERED,WEST
ORD000738,CUST00890,2025-09-22 22:51:52,DELIVERED,NORTH
ORD000739,CUST00383,2026-06-09 20:56:40,PLACED,EAST
ORD000740,CUST00167,2025-03-01 05:19:14,SHIPPED,SOUTH
ORD000741,CUST00366,2025-06-17 01:55:32,SHIPPED,WEST
ORD000742,,2025-12-31 01:46:25,SHIPPED,CENTRAL
ORD000743,CUST00655,2025-03-20 18:42:33,SHIPPED,SOUTH
ORD000744,CUST00784,2025-04-07 21:48:00,DELIVERED,CENTRAL
ORD000745,CUST00331,2025-11-20 10:57:42,SHIPPED,EAST
ORD000746,CUST00099,2026-07-02 21:07:07,DELIVERED,SOUTH
ORD000747,CUST00014,2025-05-21 18:51:57,SHIPPED,WEST
ORD000748,CUST00422,15-12-2025,PLACED,SOUTH
ORD000749,CUST00516,2025-08-15 06:51:36,DELIVERED,CENTRAL
ORD000750,CUST00629,2026-06-23 19:22:22,DELIVERED,NORTH
ORD000751,CUST00428,2026-04-17 02:46:53,PLACED,SOUTH
ORD000752,CUST00946,18-01-2025,SHIPPED,EAST
ORD000753,CUST00143,2026-03-29 21:45:35,DELIVERED,EAST
ORD000754,CUST00177,2025-11-08 01:02:49,DELIVERED,NORTH
ORD000755,CUST00228,2025-05-12 05:10:59,DELIVERED,EAST
ORD000756,,2025-08-03 04:44:27,RETURNED,WEST
ORD000757,CUST00708,25-04-2025,PLACED,WEST
ORD000758,CUST00776,2026-03-18 01:32:52,SHIPPED,NORTH
ORD000759,CUST00813,2026-06-10 21:35:48,PLACED,NORTH
ORD000760,CUST00931,2025-09-17 01:34:32,PLACED,NORTH
ORD000761,CUST00773,2025-04-09 04:30:25,RETURNED,SOUTH
ORD000762,CUST00602,2025-07-24 06:43:39,DELIVERED,NORTH
ORD000763,CUST00093,2025-05-30 10:05:56,RETURNED,EAST
ORD000764,,14-06-2025,DELIVERED,CENTRAL
ORD000765,CUST00248,2026-06-02 20:45:41,PLACED,CENTRAL
ORD000766,CUST00782,2025-01-15 19:15:15,SHIPPED,SOUTH
ORD000767,CUST00988,2025-10-16 06:15:14,RETURNED,CENTRAL
ORD000768,CUST00005,2025-04-12 07:47:31,RETURNED,WEST
ORD000769,CUST00376,2025-07-09 16:00:27,DELIVERED,NORTH
ORD000770,CUST00186,2025-12-30 13:49:16,DELIVERED,CENTRAL
